Date,Close/Last,Volume,Open,High,Low,Daily Return,Cumulative Return,SMA_20,SMA_50,EMA_20,EMA_50,Volatility_20,Up_Streak,Down_Streak,Position,Strategy Return,Cumulative Strategy Return
2021-10-18,447.19,62213230,443.97,447.55,443.27,0.0029605041828335,1.2100919244835366,437.2490000000001,442.771,439.3044252115907,439.3918047535892,0.0094534006635185,4,0,1,0.0029605041828335,0.9113340794003313
2021-10-19,450.64,46996830,448.92,450.71,448.27,0.0077148415662247,1.2271424335277197,438.0995,442.9412,440.3840037628678,439.8329104495269,0.0095317870688767,5,0,1,0.0077148415662247,0.9260797190030308
2021-10-20,452.41,49571570,451.13,452.732,451.01,0.0039277472039767,1.2358900859938662,438.82700000000006,443.1358,441.5293367378328,440.3261296475847,0.00936893875789,6,0,1,0.0039277472039767,0.9336448732339813
2021-10-21,453.59,41305440,451.77,453.829,451.31,0.0026082535752967,1.2417218543046302,439.3475,443.332,442.67797133422965,440.8462814261108,0.0090449349892998,7,0,1,0.0026082535752967,0.9386883093879479
2021-10-22,453.12,58845090,453.13,454.67,451.05,-0.0010361780462531,1.2393990313333938,439.808,443.4922,443.6724502547792,441.327603723126,0.009057853343044,0,1,1,-0.0010361780462531,0.9366794831232326
2021-10-25,455.55,45214510,454.28,455.9,452.39,0.00536281779661,1.25140852031234,440.4535,443.68480000000005,444.8036454686098,441.88534475359165,0.009056849282021,1,0,1,0.00536281779661,0.9470655423216554
2021-10-26,455.96,56075120,457.2,458.49,455.56,0.0009000109757435,1.2534348126915038,441.5655,443.8646,445.8661554239803,442.4372920181567,0.0075003481267229,2,0,1,0.0009000109757435,0.9488179226802369
2021-10-27,453.94,72438000,456.45,457.16,453.86,-0.0044302131765944,1.2434516160917215,442.54,444.0626,446.6350930026488,442.88837860568,0.0076595643043074,0,1,1,-0.0044302131765944,0.9401842438403956
2021-10-28,458.32,51437940,455.46,458.4,455.45,0.0096488522712252,1.265098349313032,443.999,444.4454,447.7479412881109,443.49354022898666,0.0070232808623004,1,0,1,0.0096488522712252,0.9589047949881704
2021-10-29,459.25,70162420,455.87,459.56,455.56,0.0020291499389073,1.2696945734901597,445.2495,444.8332,448.843375451148,444.1114406121637,0.0067302467975203,2,0,1,0.0020291499389073,0.962879706533246
2021-11-01,460.04,48433640,460.3,460.7021,458.2,0.001720195971693,1.2735988929524509,446.81950000000006,445.1668,449.9097206462767,444.736089999922,0.0056382443079455,3,0,1,0.001720195971693,0.9662562442973424
2021-11-02,461.9,48908420,460.22,462.23,460.08,0.0040431266846361,1.282791341306706,448.2595,445.4596,451.05165201329794,445.409184509729,0.0054061957889401,4,0,1,0.0040431266846361,0.9742060673874933
2021-11-03,464.72,52509830,461.3,465.15,460.83,0.0061052175795628,1.2967282791341257,449.7505,445.79460000000006,452.3533994406029,446.1664713917005,0.0054410729675043,5,0,1,0.0061052175795628,0.986259024975787
2021-11-04,466.91,52847090,465.36,467.0,464.99,0.0047125150628335,1.3075516457447809,451.1629999999999,446.1546,453.7397423510217,446.97994310182986,0.0053085069540818,6,0,1,0.0047125150628335,0.9956193005496745
2021-11-05,468.53,66390560,469.28,470.65,466.92,0.0034696194127346,1.3155579717307448,452.6965,446.6,455.148338317591,447.82504337234633,0.0051784291063182,7,0,1,0.0034696194127346,1.0025433400152894
2021-11-08,468.93,50405190,469.7,470.23,468.2031,0.0008537340191663,1.3175348423445632,454.4085,446.9736,456.4608775254395,448.6526887302935,0.004585183233839,8,0,1,0.0008537340191663,1.0042529793895154
2021-11-09,467.38,51149150,469.32,469.57,465.88,-0.0033053973940673,1.309874468716017,456.0965,447.2766,457.50079395158815,449.3870930938114,0.0046493480739094,0,1,1,-0.0033053973940673,0.9976281268143896
2021-11-10,463.62,69429650,465.58,467.38,462.04,-0.0080448457358037,1.2912918849461257,457.5185,447.5178,458.08357548000834,449.9452463058189,0.0053479034922912,0,2,1,-0.0080448457358037,0.9815575166966655
2021-11-11,463.77,34848500,465.21,465.29,463.75,0.0003235408308528,1.2920332114263071,458.5820000000001,447.7572,458.6251397200075,450.4873935095122,0.0043042964350679,1,0,1,0.0003235408308528,0.9821986314620001
2021-11-12,467.27,53466650,465.12,467.86,464.11,0.0075468443409447,1.3093308292972172,459.65199999999993,448.0388,459.4484597466735,451.14553494051177,0.0042998881644244,2,0,1,0.0075468443409447,0.9971579759864777
2021-11-15,467.43,46980500,468.64,468.81,466.23,0.0003424144498898,1.3101215775427444,460.66399999999993,448.3258,460.20860643746647,451.7841414134329,0.0043203044375452,3,0,1,0.0003424144498898,0.9978418317361681
2021-11-16,469.28,48857500,467.15,470.485,467.07,0.0039578118648779,1.3192646041316536,461.596,448.6822,461.0725486815173,452.4702535148669,0.0041472322949313,4,0,1,0.0039578118648779,1.005748913841963
2021-11-17,468.14,47858290,469.0,469.19,467.48,-0.0024292533242413,1.3136305228822716,462.3825,449.0268,461.7456392832775,453.08475337702896,0.0042373033832989,0,1,1,-0.0024292533242413,1.0008764416254192
2021-11-18,469.73,50625610,469.24,470.01,466.34,0.0033964198743965,1.3214885835721994,463.1895,449.4418,462.506054589632,453.7375081465573,0.0042496569831274,1,0,1,0.0033964198743965,1.0076722581379678
2021-11-19,468.89,57315570,469.61,470.94,468.5,-0.0017882613416217,1.3173371552831807,463.97800000000007,449.9108,463.1140493906194,454.33172351335895,0.0042789130578738,0,1,1,-0.0017882613416217,1.0040820154520933
2021-11-22,467.57,72761950,470.89,473.54,467.35,-0.0028151592057839,1.31081348225758,464.579,450.3306,463.5384256391319,454.8508716108743,0.0043032308480481,0,2,1,-0.0028151592057839,0.9984402055171473
2021-11-23,468.19,73206540,467.22,469.095,464.45,0.0013260046624035,1.3138776317089986,465.1905,450.811,463.98143272111935,455.37397468495766,0.004302139389318,1,0,1,0.0013260046624035,1.0010901465471975
2021-11-24,469.44,61858810,466.06,469.57,465.19,0.0026698562549392,1.3200553523771807,465.9655,451.2422,464.5012962714889,455.9255835208417,0.004089202904402,2,0,1,0.0026698562549392,1.0064327695916537
2021-11-26,458.97,112669600,462.34,463.9,457.77,-0.0223031697341512,1.2683107640604865,465.9980000000001,451.4782,463.9745061503948,456.04497240237737,0.0064025986613108,0,1,1,-0.0223031697341512,0.9616829589712879
2021-11-29,464.6,86268820,464.07,466.56,461.73,0.0122665969453341,1.2961352179499794,466.2655000000001,451.9422,464.0340769932143,456.3804636807155,0.0069514498944062,1,0,1,0.0122665969453341,0.9857461331635191
2021-11-30,455.56,148559600,462.0,464.03,455.3,-0.0194575979337064,1.251457942077685,466.0415,452.3726,463.2270220414796,456.34828863441294,0.0082617035288957,0,1,1,-0.0194575979337064,0.9471082833060112
2021-12-01,450.5,132485800,461.64,464.67,450.29,-0.0111072087101589,1.226450528812883,465.4715,452.71,462.01492470419583,456.1189439820831,0.0085180103545892,0,2,1,-0.0111072087101589,0.925481345222052
2021-12-02,457.4,127637800,450.73,459.07,450.31,0.0153163152053272,1.2605515469012487,465.1055,453.1008,461.575408065701,456.1691814729818,0.0091594413741458,1,0,1,0.0153163152053272,0.9549726244274506
2021-12-03,453.42,137331600,459.17,460.3,448.92,-0.0087013554875381,1.240881684293757,464.431,453.3056,460.7987025356343,456.0613704348257,0.0092289803711743,0,1,1,-0.0087013554875381,0.9379617126539019
2021-12-06,458.79,98977530,456.13,460.79,453.56,0.0118433240703983,1.267421172284268,463.944,453.6032,460.6073975322405,456.1683755158129,0.0096433192418482,1,0,1,0.0118433240703983,0.9609136212528864
2021-12-07,468.28,95484690,464.41,468.88,458.6546,0.0206848449181542,1.3143224275971073,463.9115,454.116,461.338121576789,456.64334118185945,0.0107952912752221,2,0,1,0.0206848449181542,1.0014748154063984
2021-12-08,469.52,72238780,468.7,470.0,466.83,0.0026479883830188,1.3204507264999443,464.0185,454.832,462.1173480932853,457.1483081943356,0.0107818260321528,3,0,1,0.0026479883830188,1.0067746974664993
2021-12-09,466.35,61272570,468.15,469.6291,466.14,-0.0067515760776962,1.3047840268854345,464.155,455.47,462.5204577986867,457.5091588533813,0.0107330143498922,0,1,1,-0.0067515760776962,0.9932258054257586
2021-12-10,470.74,77159760,469.23,470.9,466.51,0.0094135306100568,1.3264801818720908,464.5035,456.302,463.30327134166896,458.028015368935,0.0109226914399339,1,0,1,0.0094135306100568,1.0119890975578891
2021-12-13,466.57,87724680,470.19,470.56,466.27,-0.0088583931682032,1.305871305723035,464.46850000000006,456.9486,463.6143883567481,458.3629951583885,0.0110052676231304,0,1,1,-0.0088583931682032,0.9941661070815828
2021-12-14,463.36,97264130,463.09,465.74,460.25,-0.0068799965707181,1.2900069190471428,464.265,457.643,463.5901608942007,458.5589561325694,0.0111108311680324,0,2,1,-0.0068799965707181,0.9804462511034191
2021-12-15,470.6,116899300,463.42,470.86,460.74,0.015625,1.3257882771572542,464.331,458.393,464.2577646185625,459.0311539312922,0.0116439779372923,1,0,1,0.015625,1.01139072377691
2021-12-16,466.45,116568600,472.57,472.87,464.8,-0.0088185295367616,1.305278244538889,464.2465,459.024,464.4665489406042,459.3220890712415,0.01180656494078,0,1,1,-0.0088185295367616,0.9936532152693149
2021-12-17,459.87,135636500,461.55,464.74,458.06,-0.0141065494693964,1.2727587229415778,463.7535000000001,459.4482,464.0287823748324,459.3435757743301,0.0121755478405512,0,2,1,-0.0141065494693964,0.9655296475632973
2021-12-20,454.98,107134800,454.48,455.4,451.14,-0.0106334398851849,1.248591479687649,463.058,459.7906,463.1669935772293,459.1724551557289,0.0123652467175979,0,3,0,-0.0106334398851849,0.9446293062133841
2021-12-21,463.06,69806260,458.61,463.21,456.31,0.0177590223746098,1.288524266086779,462.8325,460.358,463.1568037127312,459.32490789472,0.0130793198880791,1,0,0,0.0,0.9446293062133841
2021-12-22,467.69,58890220,462.79,467.81,462.58,0.0099987042715845,1.3114065434417257,462.8075,461.0394,463.5885366924712,459.652950722378,0.0132818701123489,2,0,0,0.0,0.9446293062133841
2021-12-23,470.6,56439750,468.75,472.19,468.64,0.0062220701746884,1.3257882771572542,462.86550000000005,461.7478,464.256295102712,460.08224677248086,0.0133426359820406,3,0,1,0.0,0.9446293062133841
2021-12-27,477.26,56808620,472.06,477.31,472.01,0.0141521461963449,1.3587031728773291,463.78,462.443,465.494743188168,460.7558841539522,0.0125734290452034,4,0,1,0.0141521461963449,0.9721499844526129
2021-12-28,476.87,47274590,477.72,478.81,476.06,-0.0008171646482001,1.3567757240288565,464.3935,463.0630000000001,466.5781009797711,461.38781026556194,0.0123512409769828,0,1,1,-0.0008171646482001,0.9705384132043697
2021-12-29,477.48,54502960,476.98,478.56,475.92,0.0012791746178204,1.3597904517149293,465.4895,463.6688,467.61637707693575,462.0188765296576,0.0113391652794257,1,0,1,0.0012791746178204,0.973059075925981
2021-12-30,476.16,55329040,477.93,479.0,475.67,-0.0027645136969087,1.3532667786893289,466.7724999999999,464.1792,468.43005545056087,462.5734303912397,0.0109628096071435,0,1,1,-0.0027645136969087,0.9676045270857736
2021-12-31,474.96,65237430,475.64,476.86,474.67,-0.0025201612903227,1.3473361668478732,467.6505,464.63020000000006,469.0519549314598,463.05917821903415,0.0106135682021152,0,2,1,-0.0025201612903227,0.9626458463219483
2022-01-03,477.71,72668230,476.3,477.85,473.85,0.0057899612598955,1.360927152317874,468.865,465.1126,469.8765306522732,463.6337202496603,0.0103400857850923,1,0,1,0.0057899612598955,0.9740094897390472
2022-01-04,477.55,71178680,479.22,479.98,475.58,-0.0003349312344308,1.360136404072347,469.80300000000005,465.6012,470.6073372568186,464.179456710458,0.0101274262366827,0,1,1,-0.0003349312344308,0.9733483323038707
2022-01-05,468.38,104538900,477.16,477.98,468.2801,-0.0192021777824311,1.314816645250562,469.808,465.8578,470.3952098990263,464.3441838982832,0.0101926886378158,0,2,1,-0.0192021777824311,0.935455746800308
2022-01-06,467.94,86858900,467.89,470.82,465.43,-0.000939408172851,1.312642087575362,469.729,466.0974,470.16138038483336,464.485196294429,0.0101763007776511,0,3,0,-0.000939408172851,0.9336375638535723
2022-01-07,466.09,85111590,467.95,469.2,464.65,-0.0039534983117494,1.3034990609864523,469.716,466.34039999999993,469.77362987199206,464.5481297730788,0.0100992645024594,0,4,0,-0.0,0.9336375638535723
2022-01-10,465.51,119362000,462.7,465.74,456.5973,-0.0012443948593618,1.3006325985964158,469.4545,466.4842,469.3675698841833,464.5858501741346,0.0098558024424337,0,5,0,-0.0,0.9336375638535723
2022-01-11,469.75,74303060,465.23,469.85,462.05,0.0091082898326566,1.32158742710289,469.6135,466.6942,469.40399179997536,464.78836585358033,0.0098738365776325,1,0,0,0.0,0.9336375638535723
2022-01-12,471.02,67605440,471.59,473.2,468.94,0.0027035657264502,1.3278639913017631,469.9964999999999,466.9138,469.5578973428349,465.0327436632439,0.0097342176667751,2,0,0,0.0,0.9336375638535723
2022-01-13,464.53,91173120,472.19,472.88,463.44,-0.0137786081270434,1.295789265592561,469.693,466.9664,469.07904997685057,465.0130282254696,0.0096072977646669,0,1,0,-0.0,0.9336375638535723
2022-01-14,464.72,95890950,461.19,465.09,459.9,0.0004090155641187,1.296728279134125,469.6065,466.9664,468.6639023600077,465.00153692251007,0.0094116736737971,1,0,0,0.0,0.9336375638535723
2022-01-18,456.49,109872400,459.74,459.96,455.31,-0.0177095885694612,1.2560541662548128,469.4375,466.758,467.504483087626,464.667751160843,0.0097223643543617,0,1,0,-0.0,0.9336375638535723
2022-01-19,451.75,109357600,458.13,459.6124,451.46,-0.0103835790488291,1.2326282494810656,469.276,466.4224,466.0040561268997,464.1611726839472,0.0097085701722008,0,2,0,-0.0,0.9336375638535723
2022-01-20,446.75,122379700,453.75,458.74,444.5,-0.0110680686220254,1.2079173668083367,468.4605,465.9788,464.1703364957664,463.47838159830224,0.0089985133403505,0,3,0,-0.0,0.9336375638535723
2022-01-21,437.98,202271200,445.56,448.06,437.95,-0.0196306659205371,1.16457447860037,466.975,465.3908,461.6760187342648,462.4784450650355,0.0093923968622762,0,4,0,-0.0,0.9336375638535723
2022-01-24,439.84,252496700,432.03,440.38,420.76,0.0042467692588701,1.1737669269546247,465.437,464.9152,459.59639790243006,461.5906629056224,0.0092976349887749,1,0,0,0.0,0.9336375638535723
2022-01-25,434.47,167997300,433.06,439.72,427.15,-0.0122089850854855,1.147227438964114,463.2975,464.3292,457.2034076260081,460.5271074975588,0.0085248470356478,0,1,0,-0.0,0.9336375638535723
2022-01-26,433.38,186391100,440.72,444.04,428.86,-0.0025088038299537,1.141840466541459,461.1230000000001,463.6514,454.9345116616264,459.4625150466742,0.0084931400361588,0,2,0,-0.0,0.9336375638535723
2022-01-27,431.24,149878300,438.26,441.59,429.45,-0.0049379297614102,1.131264208757531,458.811,462.9275999999999,452.67789150337626,458.3557497507262,0.0083743555771804,0,3,0,-0.0,0.9336375638535723
2022-01-28,441.95,164457400,432.68,442.0,427.82,0.0248353585010665,1.184194919442516,457.1005,462.381,451.65618755067374,457.7123870154036,0.010716663957181,1,0,0,0.0,0.9336375638535723
2022-01-31,449.91,152251400,441.24,450.28,439.81,0.018011087227062,1.223534644657501,455.848,462.0164,451.4898839744191,457.4064110540152,0.0117643831219004,2,0,0,0.0,0.9336375638535723
2022-02-01,452.95,123155400,450.68,453.63,446.9384,0.0067569069369428,1.2385588613225202,454.61,461.6808,451.628942643522,457.2316498362107,0.0118027740471199,3,0,1,0.0,0.9336375638535723
2022-02-02,457.35,117361000,455.5,458.12,453.05,0.0097140964786401,1.260304438074522,453.6,461.45,452.17380524890086,457.2362910191044,0.0121136941379464,4,0,1,0.0097140964786401,0.9524211057035687
2022-02-03,446.6,118024400,450.95,452.97,445.71,-0.0235049743085165,1.2071760403281546,452.5110000000001,461.0306000000001,451.6429666537674,456.8191815673748,0.0124666866834508,0,1,1,-0.0235049743085165,0.906529497774601
2022-02-04,448.7,118454400,446.35,452.78,443.83,0.0047021943573666,1.2175546110507005,451.549,460.6408,451.3626841153134,456.5007822902229,0.0125626481695899,1,0,1,0.0047021943573666,0.9154943700211897
2022-02-07,447.26,84472860,449.51,450.99,445.85,-0.0032092712279919,1.2104378768409547,450.6075,460.1972,450.9719522948074,456.1383986709985,0.0125577273758216,0,1,1,-0.0032092712279919,0.9093470290521004
2022-02-08,450.94,81012040,446.73,451.92,445.22,0.008227876402987,1.228625086488083,449.879,460.0366,450.9689092191115,455.9345398995868,0.0127640524938872,1,0,1,0.008227876402987,0.9250569004175517
2022-02-09,457.54,92589930,455.22,457.88,455.005,0.0146360934935911,1.2612434516160853,449.2685,459.8954,451.5947273887199,455.9974991192109,0.0130624695495718,2,0,1,0.0146360934935911,0.9532322131925459
2022-02-10,449.32,140103700,451.34,457.71,447.2,-0.01796564234821,1.2206187605021186,448.1835,459.7706,451.37808668503226,455.7356364086536,0.0135432650473336,0,1,1,-0.01796564234821,0.918141141827326
2022-02-11,440.46,153214600,449.41,451.605,438.94,-0.0197186860144218,1.1768310764060428,446.98,459.5698,450.3382689055054,455.1365918436084,0.0138701585397544,0,2,1,-0.0197186860144218,0.8803179189202883
2022-02-14,439.02,123006300,439.92,441.6,435.34,-0.003269309358398,1.1697143421962966,445.6950000000001,459.2022,449.2603385335525,454.5045686340551,0.0138530196971179,0,3,0,-0.003269309358398,0.8741705779511988
2022-02-15,446.1,88659500,443.73,446.28,443.18,0.016126827934946,1.2047049520608808,445.1755,459.0558,448.9593539113094,454.1749777072294,0.0139952375071539,1,0,0,0.0,0.8741705779511988
2022-02-16,446.6,84863590,443.93,448.055,441.94,0.0011208249271463,1.2071760403281535,444.918,458.812,448.7346535388037,453.8779197579263,0.0138271606827336,2,0,0,0.0,0.8741705779511988
2022-02-17,437.06,102259100,443.22,446.5652,436.42,-0.0213613972234661,1.1600276761885868,444.4335,458.1876,447.62278177320337,453.2183934929096,0.0144207441959199,0,1,0,-0.0,0.8741705779511988
2022-02-18,434.23,132642900,437.33,438.66,431.82,-0.0064750835125612,1.1460413165958223,444.246,457.4818,446.347278747184,452.47375061083466,0.0138133015748828,0,2,0,-0.0,0.8741705779511988
2022-02-22,429.57,124391800,431.89,435.5,425.86,-0.0107316399143311,1.1230107739448387,443.7325,456.7462,444.7494426760236,451.5755643123706,0.0139568803800023,0,3,0,-0.0,0.8741705779511988
2022-02-23,421.95,132578000,432.66,433.26,421.35,-0.0177386689014595,1.0853513887516,443.1065,455.7704,442.5780671830689,450.4137774765914,0.0142406664391621,0,4,0,-0.0,0.8741705779511988
2022-02-24,428.3,213942900,411.02,428.76,410.64,0.0150491764427065,1.116734209745966,442.8525,455.005,441.2182512608719,449.5465705167251,0.0147001977924488,1,0,0,0.0,0.8741705779511988
2022-02-25,437.75,121804500,429.61,437.84,427.86,0.0220639738501049,1.1634377779974234,443.178,454.4928,440.8879416169793,449.0839599082261,0.0154886712821985,2,0,0,0.0,0.8741705779511988
2022-02-28,436.63,145615000,432.03,438.2,430.7,-0.002558537978298,1.1579025402787324,442.912,453.81340000000006,440.4824233677432,448.5955693235898,0.0144324528086394,0,1,0,-0.0,0.8741705779511988
2022-03-01,429.98,137785900,435.04,437.17,427.11,-0.0152302865126078,1.125037066324003,441.91550000000007,453.084,439.4821925708153,447.8655469971745,0.0140979226365535,0,2,0,-0.0,0.8741705779511988
2022-03-02,437.89,117726500,432.37,439.72,431.57,0.0183962044746266,1.16412968271226,441.1625,452.6444,439.3305551831186,447.4743490757168,0.0147125838415014,1,0,0,0.0,0.8741705779511988
2022-03-03,435.71,105501700,440.47,441.11,433.8,-0.0049784192377081,1.15335573786695,440.0804999999999,452.259,438.985740403774,447.0130020531397,0.014483667785053,0,1,0,-0.0,0.8741705779511988
2022-03-04,432.17,114083300,431.75,433.37,427.88,-0.0081246700787219,1.1358604329346584,439.3589999999999,451.6412,438.3366222700813,446.43092354125184,0.0136860440208207,0,2,0,-0.0,0.8741705779511988
2022-03-07,419.43,137896600,431.55,432.3018,419.36,-0.0294791401531804,1.0728971038845452,437.8955,450.676,436.5359915776926,445.3720637945361,0.0149406643573188,0,3,0,-0.0,0.8741705779511988
2022-03-08,416.25,164772700,419.62,427.21,415.12,-0.0075817180459194,1.0571809825046894,436.345,449.589,434.6039923798171,444.2300220771033,0.0149718256274193,0,4,0,-0.0,0.8741705779511988
2022-03-09,427.41,116990800,425.14,429.51,422.82,0.0268108108108109,1.1123356726302207,435.1685,448.592,433.91885024840593,443.5704133681973,0.0162580082495763,1,0,0,0.0,0.8741705779511988
2022-03-10,425.48,93972660,422.52,426.43,420.44,-0.0045155705294681,1.1027972719185477,433.5655,447.5642,433.1151502247482,442.8609853929738,0.0157484809158885,0,1,0,-0.0,0.8741705779511988
2022-03-11,420.07,95636280,428.12,428.77,419.53,-0.0127150512362508,1.0760600968666547,432.10300000000007,446.416,431.8727549652484,441.9672212599161,0.0155371317653372,0,2,0,-0.0,0.8741705779511988
2022-03-14,417.0,95729190,420.89,424.55,415.79,-0.007308305758564,1.060887614905599,430.93,445.2328,430.4563021114152,440.988114543841,0.015085871587836,0,3,0,-0.0,0.8741705779511988
2022-03-15,426.17,106219100,419.77,426.84,418.42,0.0219904076738608,1.106207373727384,430.2875,444.257,430.048082862709,440.40701201271,0.0160553112287434,1,0,0,0.0,0.8741705779511988
2022-03-16,435.62,144954800,429.89,435.68,424.8,0.0221742497125561,1.152910941978842,429.7635,443.4152,430.5787416376891,440.2192860514272,0.0164540107027186,2,0,0,0.0,0.8741705779511988
2022-03-17,441.07,102676900,433.59,441.07,433.19,0.0125109039988982,1.1798458040921167,429.487,442.6856,431.5779091007664,440.2526473827438,0.0167282828339492,3,0,1,0.0,0.8741705779511988
2022-03-18,444.52,106345500,438.0,444.86,437.22,0.0078218876822273,1.1968963131362995,429.86,442.2084,432.81048918640766,440.4199945442049,0.0160718298740993,4,0,1,0.0078218876822273,0.8888301297092682
2022-03-21,444.39,88349760,444.34,446.46,440.68,-0.0002924502834518,1.1962538301868086,430.36800000000005,441.7374,433.9132997400831,440.5756810326674,0.0159803100903833,0,1,1,-0.0002924502834518,0.8882777408024425
2022-03-22,449.59,74650390,445.86,450.58,445.86,0.0117014334255947,1.2219531481664472,431.369,441.40740000000005,435.40631881245616,440.9291837372687,0.0158799496150102,1,0,1,0.0117014334255947,0.9103732970754745
2022-03-23,443.8,79426100,446.91,448.49,443.71,-0.0128784003202917,1.193337946031427,432.4615,440.9732,436.20571702079366,441.04176476717976,0.0155900903900941,0,1,1,-0.0128784003202917,0.8857707449945409
2022-03-24,450.49,64736890,445.94,450.5,444.76,0.0150743578188372,1.2264011070475385,433.571,440.588,437.5661249235752,441.41228379591786,0.0155911460526409,1,0,1,0.0150743578188372,0.9141975279688839
2022-03-25,452.69,77101320,451.16,452.98,448.43,0.0048835712224466,1.2372738954235394,434.318,440.2214,439.0064939784728,441.8545471764701,0.0149238730294566,2,0,1,0.0048835712224466,0.9235456479305513
2022-03-28,455.91,68529770,452.06,455.91,450.06,0.0071130354105459,1.2531877038647772,435.282,440.049,440.6163516948088,442.4057414048439,0.0149324111910762,3,0,1,0.0071130354105459,0.9372278962380829
2022-03-29,461.55,86581540,460.02,462.07,457.18,0.0123708626702638,1.2810615795196156,436.8605,439.9856,442.61003248577936,443.1564966438696,0.0144992056758341,4,0,1,0.0123708626702638,0.9611930765034484
2022-03-30,458.7,79666940,460.34,461.195,456.465,-0.0061748456288592,1.26697637639616,437.901,440.0298,444.1424103442765,443.76604579509046,0.0142221818462367,0,1,1,-0.0061748456288592,0.9490830120076523
2022-03-31,451.64,121699900,457.89,458.76,451.16,-0.0153913233049923,1.2320846100622669,438.6975000000001,440.0276,444.85646650196446,444.0748283129301,0.0146901810133751,0,2,1,-0.0153913233049923,0.9190840452215745
2022-04-01,452.92,89048770,453.31,453.46,449.14,0.0028341156673457,1.2384105960264855,439.735,440.15100000000007,445.624422073206,444.4216977908544,0.0144997489414322,1,0,1,0.0028341156673457,0.9245229513810902
2022-04-04,456.8,59601000,453.13,456.91,452.26,0.0085666342842003,1.2575862409805234,441.6035,440.52740000000006,446.6887628281387,444.9071214068993,0.0124401208350152,2,0,1,0.0085666342842003,0.9410096356771218
2022-04-05,451.03,74214500,455.22,457.83,449.82,-0.0126313485113835,1.229069882376194,443.3425,440.7512,447.1022139873636,445.1472342929033,0.0127425895092263,0,1,1,-0.0126313485113835,0.9164920665049305
2022-04-06,446.52,106898000,446.89,448.93,443.47,-0.0099993348557745,1.2067806662053924,444.29800000000006,440.9922,447.0467650361861,445.2010682422012,0.0119211368818416,0,2,1,-0.0099993348557745,0.8973284205835124
2022-04-07,448.77,78097210,445.59,450.69,443.53,0.0050389680193496,1.2179005634081204,445.4625,441.3,447.2108826517875,445.3410263503502,0.0118265283895255,1,0,1,0.0050389680193496,0.9068889978170358
2022-04-08,447.57,79272710,447.97,450.63,445.94,-0.0026739755331238,1.211969951566665,446.8375,441.62660000000005,447.24508430399817,445.428437081709,0.0113392451950007,0,1,1,-0.0026739755331238,0.9017900232924903
2022-04-11,439.92,89770540,444.11,445.0,439.39,-0.0170922984114216,1.17416230107739,447.9835,441.586,446.5474572274269,445.2124199412499,0.0120093655882695,0,2,1,-0.0170922984114216,0.8692840606985106
2022-04-12,438.29,84363640,443.08,445.75,436.6501,-0.003705219130751,1.1661065533260802,448.58949999999993,441.3536,445.7610327295768,444.94095249257344,0.011188805687074,0,3,0,-0.003705219130751,0.8623579536360026
2022-04-13,443.31,74070390,438.03,444.11,437.84,0.0114536037783201,1.1909162795294996,448.9740000000001,441.1608,445.5276010410456,444.87699357129605,0.0103712607231377,1,0,0,0.0,0.8623579536360026
2022-04-14,437.79,97869450,443.55,444.7301,437.68,-0.0124517831765581,1.1636354650588068,448.81000000000006,440.7696000000001,444.7906866561841,444.5990722547747,0.0104057717594383,0,1,0,-0.0,0.8623579536360026
2022-04-18,437.97,66002500,436.81,439.75,435.61,0.0004111560337147,1.164525056835025,448.4825,440.597,444.1410974508333,444.3391086369404,0.0102310051148438,1,0,0,0.0,0.8623579536360026
2022-04-19,445.04,77821010,437.86,445.8,437.68,0.0161426581729342,1.1994662449342637,448.515,440.5238,444.2267072174206,444.3665945727467,0.0109027799694843,2,0,0,0.0,0.8623579536360026
2022-04-20,444.71,65224450,446.92,447.57,443.48,-0.0007415063814489,1.1978353266778634,448.271,440.4728,444.2727351014758,444.3800614522468,0.0105572414794079,0,1,0,-0.0,0.8623579536360026
2022-04-21,438.06,85417330,448.54,450.01,437.1,-0.0149535652447662,1.164969852723134,447.984,440.2152,443.6810460441924,444.1322159050999,0.0106946812868969,0,2,0,-0.0,0.8623579536360026
2022-04-22,426.04,132471800,436.91,438.0825,425.44,-0.0274391635848969,1.105564890777894,446.7615,439.5852,442.000946420936,443.4227172421548,0.0116025105599752,0,3,0,-0.0,0.8623579536360026
2022-04-25,428.51,119647700,423.67,428.69,418.84,0.0057975776922354,1.117772066818222,445.5525,439.169,440.71609438084687,442.837904801286,0.0116357965655051,1,0,0,0.0,0.8623579536360026
2022-04-26,416.1,103996300,425.83,426.04,416.07,-0.028960817717206,1.0564396560245086,443.562,438.6818,438.37170443981387,441.789359514961,0.0127783184111942,0,1,0,-0.0,0.8623579536360026
2022-04-27,417.27,122030000,417.24,422.92,415.01,0.0028118240807497,1.0622220025699272,441.34800000000007,438.2468,436.3620183026888,440.8278160045704,0.012284079874975,1,0,0,0.0,0.8623579536360026
2022-04-28,427.81,105449100,422.29,429.64,417.6,0.0252594243535362,1.1143125432440404,439.8035,437.881,435.54754036909935,440.3173134161559,0.0140099134838343,2,0,0,0.0,0.8623579536360026
2022-04-29,412.0,145491100,423.59,425.87,411.21,-0.0369556578855099,1.0361767322328714,437.8215,437.189,433.3049174768042,439.20683053709104,0.0157092154072561,0,1,0,-0.0,0.8623579536360026
